account_id,account_age_days,total_value
A003876,692.0,93975.63
A003877,1568.0,80436.0
A003878,1344.0,56428.2
A003879,1135.0,122820.71
A003880,1356.0,33623.65
A003881,1073.0,69829.27
A003882,1110.0,83384.27
A003883,1403.0,100740.67
A003884,917.0,103624.7
A003885,960.0,83502.22
A003886,1296.0,77686.19
A003887,1519.0,93442.34
A003888,1436.0,36578.12
A003889,506.0,32411.59
A003890,426.0,126718.61
A003891,1028.0,48599.33
A003892,1455.0,79610.88
A003893,1038.0,36892.36
A003894,1165.0,65967.63
A003895,641.0,102087.83
A003896,968.0,74172.35
A003897,579.0,91072.44
A003898,1260.0,87417.22
A003899,1409.0,35511.21
A003900,1488.0,54774.03
A003901,1096.0,41995.23
A003902,1271.0,52701.62
A003903,1527.0,42856.98
A003904,1234.0,74053.6
A003905,1401.0,54010.54
A003906,1102.0,47773.95
A003907,1215.0,29237.93
A003908,553.0,92514.64
A003909,1236.0,73508.07
A003910,694.0,105465.49
A003911,1534.0,29057.03
A003912,1356.0,38995.85
A003913,578.0,17876.64
A003914,1216.0,68760.84
A003915,859.0,95701.76
A003916,412.0,83168.13
A003917,1415.0,109741.33
A003918,413.0,65784.41
A003919,1235.0,80556.19
A003920,418.0,30669.29
A003921,1389.0,96401.53
A003922,802.0,62138.58
A003923,1534.0,63140.59
A003924,841.0,112007.45
A003925,713.0,111911.88
A003926,1211.0,84961.47
A003927,1244.0,106131.24
A003928,869.0,99211.42
A003929,1044.0,113683.91
A003930,763.0,118669.13
A003931,706.0,89197.62
A003932,627.0,30631.03
A003933,840.0,67215.15
A003934,1175.0,37775.67
A003935,1299.0,78445.7
A003936,534.0,56020.81
A003937,1358.0,131498.16
A003938,907.0,113547.62
A003939,867.0,29169.86
A003940,830.0,51315.37
A003941,582.0,43608.54
A003942,749.0,79313.78
A003943,734.0,37699.72
A003944,980.0,121433.49
A003945,524.0,70349.91
A003946,894.0,53335.14
A003947,469.0,54845.98
A003948,532.0,44435.37
A003949,971.0,77927.28
A003950,851.0,41651.28
A003951,516.0,63750.84
A003952,1335.0,119224.09
A003953,721.0,116771.76
A003954,765.0,36122.78
A003955,658.0,78980.39
A003956,1532.0,34025.28
A003957,982.0,35746.6
A003958,484.0,73476.02
A003959,619.0,73801.48
A003960,477.0,39235.55
A003961,1540.0,78483.25
A003962,570.0,36940.7
A003963,1311.0,36909.01
A003964,1545.0,99653.53
A003965,1563.0,84415.99
A003966,752.0,111645.64
A003967,819.0,37670.55
A003968,639.0,40819.23
A003969,543.0,36288.06
A003970,1561.0,121448.96
A003971,732.0,98226.04
A003972,808.0,108734.35
A003973,1356.0,85884.89
A003974,831.0,73498.2
A003975,1476.0,97871.0
A003976,1046.0,27383.61
A003977,842.0,87542.0
A003978,618.0,105599.85
A003979,612.0,62766.79
A003980,751.0,82736.31
A003981,741.0,36342.15
A003982,688.0,39089.99
A003983,947.0,41572.79
A003984,643.0,99584.82
A003985,748.0,104163.91
A003986,1330.0,80284.92
A003987,611.0,31979.57
A003988,611.0,86076.25
A003989,453.0,39397.4
A003990,1392.0,116154.05
A003991,558.0,30538.51
A003992,839.0,62772.49
A003993,742.0,131055.14
A003994,1365.0,65755.59
A003995,1143.0,23612.87
A003996,749.0,125841.01
A003997,424.0,13718.84
A003998,828.0,86216.37
A003999,1299.0,87003.48
A004000,593.0,90325.43
A004001,1142.0,66352.03
A004002,437.0,60545.69
A004003,1207.0,56532.56
A004004,564.0,77084.5
A004005,498.0,107917.34
A004006,1265.0,24100.79
A004007,1439.0,71910.56
A004008,486.0,90329.01
A004009,681.0,81574.51
A004010,1326.0,98516.21
A004011,897.0,103407.21
A004012,556.0,23900.48
A004013,429.0,35693.38
A004014,958.0,37883.09
A004015,860.0,58049.73
A004016,681.0,72723.03
A004017,1040.0,77345.61
A004018,1418.0,115338.25
A004019,1134.0,104952.7
A004020,615.0,54230.87
A004021,1062.0,81383.8
A004022,987.0,96171.98
A004023,1587.0,46350.33
A004024,672.0,70436.67
A004025,1361.0,91230.67
A004026,1266.0,115603.69
A004027,659.0,117501.0
A004028,516.0,90051.18
A004029,1148.0,116202.28
A004030,1552.0,55116.74
A004031,1320.0,76235.8
A004032,1427.0,60023.84
A004033,1305.0,86149.57
A004034,976.0,107825.48
A004035,1283.0,88980.27
A004036,1433.0,38327.71
A004037,653.0,19629.17
A004038,1125.0,92019.96
A004039,686.0,70674.02
A004040,710.0,107562.05
A004041,792.0,113091.96
A004042,564.0,36948.47
A004043,1011.0,108080.41
A004044,1540.0,99307.97
A004045,576.0,41163.04
A004046,1277.0,21763.64
A004047,1498.0,45886.07
A004048,687.0,57636.59
A004049,1346.0,43549.53
A004050,1147.0,67919.95
A004051,1402.0,86671.05
A004052,1469.0,66645.93
A004053,742.0,84199.25
A004054,1152.0,110686.65
A004055,637.0,125481.56
A004056,1538.0,99915.36
A004057,701.0,51163.34
A004058,809.0,75249.07
A004059,1294.0,84826.09
A004060,920.0,107613.25
A004061,1542.0,82947.41
A004062,946.0,97916.03
A004063,1063.0,112636.42
A004064,749.0,38347.32
A004065,927.0,47413.28
A004066,1267.0,81195.05
A004067,1106.0,102590.62
A004068,1045.0,120952.56
A004069,505.0,26873.27
A004070,598.0,54843.16
A004071,1583.0,112084.68
A004072,686.0,81391.14
A004073,1100.0,58757.61
A004074,853.0,94927.39
A004075,1351.0,98227.12
A004076,956.0,96240.25
A004077,411.0,60955.3
A004078,838.0,78056.22
A004079,999.0,49831.8
A004080,768.0,96743.88
A004081,779.0,64506.06
A004082,1060.0,71071.99
A004083,821.0,38128.38
A004084,893.0,35158.99
A004085,1480.0,93627.25
A004086,840.0,50675.67
A004087,1010.0,83683.48
A004088,1533.0,102573.7
A004089,1189.0,129292.06
A004090,729.0,17801.59
A004091,502.0,101899.97
A004092,451.0,42977.78
A004093,1357.0,61435.0
A004094,1111.0,41152.14
A004095,774.0,114291.14
A004096,708.0,83213.72
A004097,1563.0,34160.53
A004098,596.0,22169.84
A004099,1496.0,26982.02
A004100,537.0,76067.79
A004101,1399.0,100870.56
A004102,924.0,42068.77
A004103,564.0,92063.16
A004104,647.0,22362.17
A004105,1281.0,57568.04
A004106,1386.0,68534.31
A004107,1587.0,45266.99
A004108,742.0,111938.34
A004109,1318.0,71955.28
A004110,1375.0,96683.62
A004111,902.0,68366.86
A004112,1518.0,46991.58
A004113,1068.0,50280.66
A004114,697.0,65681.55
A004115,478.0,84208.5
A004116,1191.0,45829.25
A004117,887.0,32302.6
A004118,1462.0,61581.65
A004119,872.0,29206.79
A004120,1176.0,54072.57
A004121,1375.0,37600.08
A004122,558.0,122629.89
A004123,1197.0,40262.73
A004124,432.0,72098.85
A004125,465.0,63982.02
A004126,714.0,98083.21
A004127,821.0,82491.51
A004128,1189.0,67812.17
A004129,1458.0,33319.73
A004130,1431.0,67488.75
A004131,1018.0,76669.66
A004132,1320.0,68240.79
A004133,1086.0,34156.62
A004134,531.0,64787.56
A004135,1226.0,111424.63
A004136,448.0,123778.99
A004137,1269.0,79984.66
A004138,998.0,54229.06
A004139,1269.0,110442.69
A004140,1563.0,128322.36
A004141,1544.0,21814.71
A004142,597.0,95868.62
A004143,974.0,86581.75
A004144,1221.0,43587.28
A004145,423.0,44047.74
A004146,754.0,40133.9
A004147,1551.0,25683.82
A004148,1097.0,99660.41
A004149,683.0,62281.34
A004150,578.0,48345.45
A004151,548.0,111315.75
A004152,1452.0,110583.48
A004153,422.0,61623.79
A004154,496.0,116010.91
A004155,771.0,69248.59
A004156,995.0,45462.6
A004157,1525.0,68693.73
A004158,681.0,140138.68
A004159,1412.0,73621.71
A004160,615.0,94044.49
A004161,430.0,47866.68
A004162,1046.0,23512.85
A004163,1070.0,36314.23
A004164,1201.0,77116.54
A004165,1448.0,58996.2
A004166,1462.0,67410.39
A004167,490.0,111944.77
A004168,1322.0,30467.58
A004169,1230.0,77462.56
A004170,927.0,98273.73
A004171,767.0,109138.43
A004172,672.0,91550.77
A004173,708.0,84937.83
A004174,1041.0,57650.63
A004175,743.0,31576.49
A004176,1159.0,29802.49
A004177,1436.0,29746.85
A004178,599.0,108812.5
A004179,508.0,50746.48
A004180,1298.0,97146.7
A004181,1394.0,55607.87
A004182,574.0,123531.69
A004183,747.0,75100.55
A004184,545.0,62297.93
A004185,473.0,65980.2
A004186,505.0,78054.14
A004187,440.0,34429.0
A004188,857.0,79322.99
A004189,630.0,45590.11
A004190,945.0,102155.48
A004191,1039.0,118840.12
A004192,1550.0,80639.09
A004193,649.0,25673.19
A004194,1438.0,102975.51
A004195,1310.0,53682.64
A004196,826.0,23168.66
A004197,742.0,75829.63
A004198,1535.0,75562.37
A004199,982.0,65259.12
A004200,772.0,57084.88
A004201,527.0,37849.41
A004202,1556.0,57179.59
A004203,1301.0,100443.64
A004204,961.0,94966.07
A004205,720.0,31915.45
A004206,417.0,61126.52
A004207,856.0,110649.47
A004208,1201.0,98429.38
A004209,938.0,30862.4
A004210,1019.0,101288.97
A004211,1550.0,117951.47
A004212,731.0,73320.6
A004213,1114.0,72283.74
A004214,670.0,98528.98
A004215,643.0,74490.33
A004216,1112.0,47604.8
A004217,507.0,53127.08
A004218,985.0,66809.17
A004219,764.0,35164.1
A004220,914.0,66636.08
A004221,1168.0,11500.39
A004222,1021.0,39709.08
A004223,513.0,34491.88
A004224,615.0,57116.84
A004225,1541.0,84549.41
A004226,1162.0,109462.88
A004227,1564.0,80883.77
A004228,869.0,37953.08
A004229,483.0,52043.13
A004230,1248.0,99882.41
A004231,1248.0,29040.6
A004232,643.0,93091.12
A004233,1412.0,43642.66
A004234,672.0,48984.6
A004235,923.0,34612.57
A004236,1190.0,75009.72
A004237,1393.0,97033.46
A004238,1583.0,70871.77
A004239,1546.0,49146.78
A004240,1370.0,61443.4
A004241,1324.0,97800.6
A004242,1067.0,40458.47
A004243,817.0,64184.79
A004244,742.0,39622.51
A004245,1119.0,102919.22
A004246,550.0,47814.37
A004247,913.0,69991.25
A004248,1428.0,49301.35
A004249,1293.0,27266.21
A004250,1447.0,106252.89
A004251,1302.0,94427.85
A004252,491.0,52267.3
A004253,1152.0,93109.95
A004254,621.0,36926.58
A004255,1554.0,108869.88
A004256,1214.0,74429.8
A004257,679.0,91201.69
A004258,1529.0,37347.34
A004259,872.0,82111.99
A004260,886.0,46110.96
A004261,1214.0,130871.57
A004262,589.0,101217.97
A004263,958.0,30623.22
A004264,1518.0,100938.12
A004265,1578.0,125852.17
A004266,1387.0,73652.05
A004267,1284.0,85147.44
A004268,1463.0,62426.44
A004269,1334.0,57486.81
A004270,870.0,111624.97
A004271,1463.0,28561.46
A004272,987.0,60233.18
A004273,701.0,59437.61
A004274,756.0,22220.45
A004275,1072.0,20154.55
A004276,1193.0,113535.85
A004277,911.0,32090.33
A004278,445.0,47679.81
A004279,522.0,104825.25
A004280,1571.0,68388.73
A004281,1456.0,37589.7
A004282,663.0,92244.18
A004283,1149.0,125463.81
A004284,996.0,124897.61
A004285,718.0,88310.5
A004286,1414.0,26099.34
A004287,831.0,29070.22
A004288,1132.0,58887.8
A004289,1498.0,59994.25
A004290,1299.0,78120.99
A004291,1589.0,62446.93
A004292,836.0,81783.08
A004293,1201.0,83661.86
A004294,1085.0,51546.51
A004295,1436.0,118958.19
A004296,1469.0,60574.68
A004297,1578.0,44601.64
A004298,988.0,20192.75
A004299,905.0,74832.34
A004300,1381.0,80158.13
A004301,1412.0,110964.05
A004302,863.0,46677.47
A004303,562.0,72627.94
A004304,1240.0,141855.63
A004305,1239.0,31967.97
A004306,443.0,25740.53
A004307,1379.0,70755.13
A004308,1168.0,73322.01
A004309,586.0,102801.15
A004310,762.0,60650.01
A004311,1202.0,74084.64
A004312,751.0,108564.01
A004313,566.0,54999.17
A004314,751.0,16304.33
A004315,1289.0,71565.59
A004316,1110.0,97446.55
A004317,620.0,65180.84
A004318,646.0,104420.43
A004319,1290.0,85720.68
A004320,578.0,95625.85
A004321,552.0,53885.65
A004322,934.0,75384.52
A004323,828.0,53814.1
A004324,436.0,98579.42
A004325,472.0,90725.01
A004326,860.0,96471.64
A004327,475.0,90512.72
A004328,1240.0,93083.73
A004329,1376.0,62870.8
A004330,1453.0,59715.79
A004331,1381.0,63178.08
A004332,452.0,118247.48
A004333,644.0,102525.72
A004334,926.0,89180.83
A004335,1229.0,38997.62
A004336,1182.0,62186.42
A004337,552.0,33100.7
A004338,1554.0,120649.54
A004339,1198.0,72375.44
A004340,876.0,111173.34
A004341,723.0,35171.51
A004342,1529.0,30720.95
A004343,1404.0,32870.7
A004344,450.0,57357.04
A004345,411.0,38831.47
A004346,1553.0,108856.48
A004347,873.0,124314.36
A004348,1582.0,63984.59
A004349,555.0,115948.8
A004350,908.0,52681.19
A004351,1093.0,87399.13
A004352,1220.0,36311.07
A004353,971.0,44125.16
A004354,1128.0,19837.14
A004355,1096.0,30489.53
A004356,559.0,37522.74
A004357,1396.0,65059.28
A004358,768.0,54363.74
A004359,1571.0,43637.57
A004360,481.0,48058.06
A004361,1014.0,69216.73
A004362,850.0,96766.42
A004363,1558.0,70625.14
A004364,1466.0,33550.72
A004365,1032.0,113105.99
A004366,667.0,8703.49
A004367,1298.0,54084.09
A004368,467.0,113435.14
A004369,1548.0,54928.33
A004370,806.0,44304.04
A004371,453.0,103953.13
A004372,1537.0,20254.6
A004373,694.0,24218.81
A004374,921.0,90015.51
A004375,1454.0,21044.58
A004376,744.0,115332.87
A004377,655.0,35898.83
A004378,1132.0,101435.16
A004379,1116.0,11321.89
A004380,1387.0,19570.67
A004381,1395.0,137929.66
A004382,1034.0,122716.43
A004383,622.0,77408.96
A004384,1408.0,63261.54
A004385,912.0,94530.27
A004386,886.0,84421.43
A004387,1238.0,21816.76
A004388,671.0,144358.2
A004389,807.0,67939.23
A004390,589.0,71977.75
A004391,623.0,42491.33
A004392,1110.0,89985.14
A004393,539.0,83215.7
A004394,1053.0,42759.31
A004395,462.0,93160.99
A004396,1147.0,99545.53
A004397,697.0,34741.36
A004398,628.0,111290.42
A004399,1221.0,144724.5
A004400,1190.0,35686.99
A004401,891.0,28021.23
A004402,1233.0,33940.65
A004403,1124.0,46913.9
A004404,1191.0,53075.13
A004405,1214.0,94193.39
A004406,693.0,86770.41
A004407,1060.0,98466.64
A004408,1145.0,104067.91
A004409,1425.0,77882.81
A004410,983.0,61617.46
A004411,467.0,69240.66
A004412,593.0,46470.67
A004413,1423.0,104470.46
A004414,1308.0,24153.69
A004415,901.0,68409.16
A004416,1454.0,73412.39
A004417,1227.0,83784.67
A004418,441.0,107010.56
A004419,1414.0,35916.21
A004420,1133.0,87433.85
A004421,1029.0,39118.79
A004422,1468.0,61126.24
A004423,1552.0,146629.75
A004424,862.0,98874.84
A004425,502.0,84025.95
A004426,728.0,23463.98
A004427,533.0,63326.98
A004428,1351.0,84676.04
A004429,539.0,46548.69
A004430,1051.0,16572.02
A004431,1089.0,110619.94
A004432,1479.0,68986.63
A004433,909.0,35142.39
A004434,777.0,31878.57
A004435,662.0,39167.89
A004436,694.0,42842.74
A004437,652.0,32610.72
A004438,912.0,103299.76
A004439,1289.0,56560.91
A004440,1070.0,17844.25
A004441,836.0,37504.48
A004442,1149.0,61135.44
A004443,1203.0,98245.56
A004444,1090.0,40959.04
A004445,941.0,69783.53
A004446,462.0,73367.12
A004447,1014.0,47845.69
A004448,1594.0,72252.63
A004449,1403.0,58543.92
A004450,1586.0,59176.38
A004451,621.0,39522.22
A004452,1458.0,87870.13
A004453,878.0,55521.94
A004454,740.0,89276.18
A004455,1064.0,49234.63
A004456,557.0,70398.49
A004457,1107.0,59218.05
A004458,819.0,79492.15
A004459,1340.0,42454.17
A004460,1248.0,31311.19
A004461,987.0,55701.91
A004462,1404.0,48556.88
A004463,683.0,113550.9
A004464,753.0,126715.65
A004465,1377.0,64297.12
A004466,814.0,88061.58
A004467,1191.0,70753.13
A004468,684.0,64398.34
A004469,724.0,44195.71
A004470,443.0,74958.7
A004471,702.0,131390.91
A004472,838.0,59579.4
A004473,1454.0,72601.71
A004474,1250.0,108235.07
A004475,1126.0,44053.16
A004476,605.0,89714.14
A004477,516.0,65083.51
A004478,1342.0,92942.18
A004479,1414.0,101269.71
A004480,1047.0,116003.26
A004481,1013.0,96829.23
A004482,1540.0,55939.18
A004483,1017.0,85883.51
A004484,1153.0,21423.04
A004485,1494.0,89098.93
A004486,937.0,63106.03
A004487,1535.0,99525.09
A004488,429.0,94542.36
A004489,426.0,68242.07
A004490,1140.0,143104.83
A004491,874.0,83260.95
A004492,948.0,28130.95
A004493,1519.0,106473.45
A004494,1154.0,101593.52
A004495,444.0,108513.6
A004496,1549.0,32034.69
A004497,953.0,36973.19
A004498,1100.0,84063.33
A004499,737.0,79148.34
A004500,754.0,108739.24
A004501,417.0,101138.75
A004502,545.0,69047.05
A004503,1554.0,82897.62
A004504,939.0,60812.92
A004505,1435.0,88067.83
A004506,1282.0,104975.77
A004507,421.0,14517.1
A004508,841.0,74476.08
A004509,1320.0,113222.53
A004510,1249.0,74721.14
A004511,1465.0,102884.93
A004512,1202.0,99502.76
A004513,655.0,41053.37
A004514,1327.0,57990.22
A004515,1385.0,74538.72
A004516,1056.0,80764.97
A004517,498.0,66026.22
A004518,1324.0,72568.7
A004519,675.0,113729.4
A004520,1011.0,45147.52
A004521,633.0,78050.81
A004522,1369.0,75431.28
A004523,643.0,92829.8
A004524,1411.0,55434.05
A004525,1272.0,57377.97
A004526,1411.0,41017.61
A004527,819.0,82964.85
A004528,1252.0,100105.13
A004529,575.0,44786.14
A004530,1038.0,79409.41
A004531,995.0,88593.81
A004532,1112.0,112729.52
A004533,1473.0,89485.5
A004534,1338.0,84099.7
A004535,1169.0,119811.96
A004536,1139.0,36519.5
A004537,1323.0,95719.65
A004538,665.0,47309.5
A004539,1567.0,96476.36
A004540,1414.0,88421.32
A004541,1151.0,51112.41
A004542,522.0,71446.0
A004543,1455.0,99605.92
A004544,1416.0,47725.59
A004545,1172.0,50912.14
A004546,416.0,51074.4
A004547,749.0,121289.96
A004548,1099.0,37578.17
A004549,669.0,76049.07
A004550,1123.0,37914.32
A004551,1145.0,74664.09
A004552,1297.0,69164.41
A004553,905.0,81102.03
A004554,665.0,115922.15
A004555,1274.0,86601.53
A004556,798.0,61769.9
A004557,556.0,91609.56
A004558,1322.0,129098.27
A004559,845.0,89447.53
A004560,882.0,77000.1
A004561,976.0,69023.1
A004562,1540.0,59980.67
A004563,748.0,27682.2
A004564,740.0,43290.75
A004565,1190.0,55381.95
A004566,458.0,102748.87
A004567,1457.0,50248.44
A004568,465.0,66016.74
A004569,835.0,115916.12
A004570,549.0,49326.35
A004571,1391.0,54827.55
A004572,1012.0,75806.95
A004573,1182.0,116670.12
A004574,512.0,26601.94
A004575,832.0,25166.3
A004576,615.0,77785.11
A004577,749.0,111611.63
A004578,1509.0,38086.53
A004579,1104.0,152562.16
A004580,591.0,25505.95
A004581,831.0,112655.78
A004582,573.0,74714.64
A004583,1364.0,58031.66
A004584,1475.0,71098.08
A004585,799.0,23567.8
A004586,1446.0,85696.43
A004587,1159.0,103501.01
A004588,685.0,63150.89
A004589,934.0,79175.43
A004590,1460.0,41461.8
A004591,1089.0,15244.48
A004592,1371.0,100664.53
A004593,1156.0,17157.84
A004594,999.0,22115.51
A004595,663.0,86524.93
A004596,1025.0,47616.13
A004597,667.0,126997.16
A004598,1226.0,98777.76
A004599,555.0,64657.87
A004600,446.0,45862.49
A004601,1488.0,105874.74
A004602,1422.0,23486.46
A004603,1088.0,44629.8
A004604,1448.0,124035.66
A004605,661.0,50905.79
A004606,921.0,128820.66
A004607,1525.0,43922.95
A004608,502.0,80636.21
A004609,433.0,67170.24
A004610,477.0,67502.44
A004611,468.0,113047.28
A004612,436.0,29974.23
A004613,1049.0,75107.54
A004614,672.0,103513.42
A004615,946.0,38537.49
A004616,1189.0,50241.01
A004617,1566.0,68752.03
A004618,514.0,113201.43
A004619,1541.0,66821.24
A004620,696.0,75006.4
A004621,790.0,39357.24
A004622,1514.0,85571.85
A004623,1374.0,154175.06
A004624,564.0,101882.82
A004625,430.0,40237.32
A004626,596.0,97631.27
A004627,966.0,39668.73
A004628,1252.0,88694.34
A004629,878.0,19352.31
A004630,579.0,68065.58
A004631,672.0,19820.87
A004632,709.0,80409.89
A004633,1258.0,83324.2
A004634,765.0,85037.71
A004635,1291.0,26238.57
A004636,1435.0,29841.78
A004637,725.0,41815.86
A004638,1345.0,84910.65
A004639,426.0,102321.64
A004640,600.0,95712.72
A004641,1346.0,94288.92
A004642,1115.0,67350.89
A004643,998.0,91635.34
A004644,1545.0,128809.03
A004645,509.0,116374.42
A004646,990.0,57074.02
A004647,1347.0,53449.68
A004648,1189.0,23317.88
A004649,591.0,102059.83
A004650,1130.0,39907.89
A004651,1477.0,122291.87
A004652,1412.0,112111.43
A004653,1145.0,70451.82
A004654,1207.0,55023.53
A004655,1208.0,128141.19
A004656,1255.0,44674.44
A004657,815.0,98004.62
A004658,1431.0,67731.08
A004659,1227.0,48551.31
A004660,1248.0,44627.24
A004661,956.0,66112.53
A004662,871.0,65776.93
A004663,517.0,31544.61
A004664,639.0,93927.46
A004665,599.0,23276.55
A004666,441.0,132178.85
A004667,1079.0,69030.07
A004668,937.0,66122.37
A004669,1527.0,49269.14
A004670,1436.0,50158.59
A004671,712.0,81851.76
A004672,1010.0,88334.23
A004673,578.0,78820.49
A004674,1540.0,22297.0
A004675,1280.0,49518.2
A004676,1525.0,90794.68
A004677,616.0,113055.18
A004678,1454.0,28551.7
A004679,539.0,116108.88
A004680,1346.0,38246.41
A004681,430.0,81758.16
A004682,491.0,110094.93
A004683,1094.0,58873.45
A004684,674.0,50708.07
A004685,1010.0,44425.53
A004686,579.0,35053.55
A004687,1320.0,73145.98
A004688,1024.0,57106.51
A004689,557.0,90248.29
A004690,733.0,80900.66
A004691,1396.0,26530.35
A004692,1192.0,65359.18
A004693,616.0,73836.01
A004694,1111.0,74954.02
A004695,448.0,60555.99
A004696,708.0,56755.01
A004697,1094.0,67269.69
A004698,590.0,119076.35
A004699,1069.0,134382.36
A004700,1198.0,76217.2
A004701,775.0,26738.24
A004702,1193.0,58722.96
A004703,1130.0,84953.76
A004704,889.0,61553.15
A004705,1314.0,73501.89
A004706,1548.0,25295.22
A004707,1168.0,47202.74
A004708,913.0,111940.85
A004709,1381.0,119238.31
A004710,753.0,60680.24
A004711,791.0,26168.33
A004712,653.0,74730.63
A004713,1582.0,109733.6
A004714,1056.0,50080.44
A004715,1322.0,37844.75
A004716,1016.0,31695.31
A004717,1140.0,46036.61
A004718,735.0,58248.31
A004719,1029.0,100854.98
A004720,945.0,35893.17
A004721,1083.0,32974.0
A004722,947.0,63319.82
A004723,601.0,54829.49
A004724,1356.0,74123.65
A004725,696.0,53149.83
A004726,433.0,56797.08
A004727,707.0,77520.3
A004728,1238.0,25181.5
A004729,423.0,64853.76
A004730,1252.0,73181.55
A004731,1078.0,85215.83
A004732,873.0,71493.36
A004733,1024.0,91814.48
A004734,702.0,80180.57
A004735,770.0,50725.52
A004736,1569.0,38705.34
A004737,1227.0,123252.34
A004738,1086.0,59141.8
A004739,1038.0,108758.71
A004740,1153.0,38078.3
A004741,859.0,50991.61
A004742,1356.0,59548.08
A004743,589.0,95326.66
A004744,1235.0,69893.8
A004745,1105.0,124283.08
A004746,946.0,75275.17
A004747,1053.0,70187.28
