user_id,num_accounts,txn_count,total_txn_amount,avg_portfolio_value
U09117,5,136,377695.29,80195.49
U09118,2,61,161164.12,106261.17
U09119,3,97,255794.23,73114.88
U09120,1,31,86192.38,73215.92
U09121,2,29,78759.64,33525.91
U09122,2,74,207073.71,93384.05
U09123,2,61,185866.65,79500.47
U09124,2,64,184667.36,104224.77
U09126,1,31,94088.49,89677.61
U09127,5,156,432920.5,87601.5
U09128,2,43,109075.63,57829.17
U09129,4,95,254765.91,62857.62
U09130,2,55,173023.85,91422.12
U09131,2,41,108804.56,48274.13
U09133,2,69,176658.75,95678.35
U09134,3,102,287074.43,93490.54
U09135,3,116,304810.67,89638.8
U09137,2,39,99591.98,44203.33
U09138,2,83,229521.75,109144.73
U09139,4,132,357191.66,86934.99
U09140,3,53,143064.24,44289.35
U09141,1,19,47027.64,37944.96
U09142,2,66,186922.93,101253.92
U09143,4,94,239187.87,48752.22
U09145,4,103,290601.25,82553.07
U09146,2,60,137906.15,51465.18
U09147,1,32,106006.89,91290.83
U09148,1,31,80157.63,69350.39
U09149,1,20,45327.84,45307.84
U09150,2,50,128103.39,73754.05
U09151,2,47,132398.45,57005.16
U09152,3,81,224572.12,47987.02
U09153,1,10,28840.14,21816.76
U09154,4,128,365080.1,86335.88
U09155,3,89,231745.2,78626.65
U09158,2,89,246453.55,107059.98
U09159,1,32,73890.7,59406.32
U09160,5,186,518718.79,94578.69
U09163,2,54,158074.93,91042.99
U09164,2,51,139693.15,80290.08
U09166,2,59,169837.75,89371.74
U09167,2,61,157707.86,83129.45
U09168,1,22,53987.77,33044.73
U09169,2,38,101882.3,40804.97
U09170,1,42,125887.82,117506.64
U09171,3,96,243471.57,62131.98
U09172,2,69,192822.42,91021.88
U09173,2,66,176521.52,73674.59
U09174,1,46,113326.26,92114.4
U09175,1,48,144276.0,133426.78
U09176,2,80,231362.32,113810.26
U09177,4,108,269161.73,55626.57
U09178,3,54,144481.99,47481.07
U09179,4,90,252832.11,73478.82
U09180,1,24,80318.4,80318.4
U09181,5,105,307032.01,67072.2
U09182,1,18,48356.13,42934.53
U09183,1,43,107365.97,73129.59
U09184,1,19,42285.28,38841.22
U09186,2,82,241425.51,104526.72
U09187,2,59,175916.66,110799.53
U09188,2,62,185614.98,84950.8
U09189,2,47,137885.47,65578.22
U09192,4,103,281042.52,74771.83
U09193,2,26,65994.51,31339.82
U09194,4,129,382875.8,86657.66
U09195,3,117,294003.41,88965.06
U09196,1,22,60856.37,45099.95
U09197,2,53,154572.82,80570.39
U09198,4,122,386862.71,92640.95
U09199,1,28,71677.1,57275.93
U09200,3,105,263304.95,86567.97
U09201,2,72,180796.44,74448.88
U09202,4,156,468001.7,106023.67
U09203,3,99,262235.21,81242.89
U09204,3,70,186385.73,60222.79
U09205,1,14,37604.54,32047.16
U09206,1,27,79902.61,66153.93
U09208,2,58,137155.62,54615.06
U09209,2,48,140454.32,62067.2
U09210,3,91,264199.63,81753.29
U09211,4,121,327983.95,70942.01
U09212,2,48,144759.65,61247.18
U09214,1,47,132051.25,127669.93
U09215,4,128,365683.47,88640.77
U09217,4,101,276981.24,78961.15
U09219,2,62,148899.78,75906.73
U09220,2,82,234286.42,87844.59
U09221,3,88,225678.11,67016.35
U09222,1,15,36690.66,25594.95
U09223,2,34,86307.65,40722.74
U09224,3,85,223954.28,76997.57
U09225,3,94,244082.28,81584.74
U09226,2,69,177819.18,82548.21
U09227,2,60,168005.08,70453.21
U09228,3,104,296120.05,87628.76
U09230,1,40,112232.69,87393.45
U09231,1,17,45643.91,36250.24
U09232,1,16,49689.96,49689.96
U09233,4,130,362465.52,81608.36
U09234,3,91,269869.98,89920.5
U09235,2,55,158421.18,92609.85
U09236,1,15,41472.82,32463.5
U09237,2,85,241112.62,103394.29
U09238,1,22,49823.31,22953.87
U09239,3,130,343555.34,98680.53
U09240,2,60,170172.53,71480.48
U09241,1,37,106321.6,102319.48
U09242,3,83,228351.11,83645.21
U09243,2,68,172986.87,92614.68
U09244,2,45,115304.76,42528.77
U09245,3,118,316220.33,80836.59
U09246,1,41,107835.36,83502.46
U09247,3,110,307303.56,99364.42
U09248,2,61,153002.97,98206.14
U09249,5,177,482019.39,88796.06
U09250,2,85,213244.31,91600.71
U09251,3,45,129754.1,42986.38
U09252,3,80,215125.66,64596.0
U09253,6,159,416489.0,66779.95
U09255,3,66,186171.88,60184.99
U09256,2,76,243637.84,122443.16
U09257,1,44,131786.62,110460.35
U09258,2,73,200580.15,91060.13
U09259,1,19,54117.39,40562.15
U09260,3,114,306022.51,77863.67
U09261,3,81,205107.86,60222.6
U09262,2,48,134820.97,55703.83
U09264,1,24,55434.88,39074.1
U09265,1,34,93817.23,86208.23
U09266,2,59,160837.69,89783.01
U09267,1,48,135600.01,123412.53
U09269,1,43,111009.27,92389.45
U09270,1,20,57611.46,34803.72
U09271,2,63,148337.07,66561.06
U09272,3,123,311849.63,84029.92
U09273,1,42,140165.17,124940.39
U09274,5,186,516359.9,99834.15
U09275,1,33,100648.51,77888.79
U09276,2,78,216519.64,99923.02
U09277,3,51,142872.21,43323.31
U09278,2,60,161600.83,63528.77
U09279,3,110,310300.35,100959.46
U09280,2,35,86463.72,29787.06
U09281,2,45,117411.5,51127.13
U09282,2,89,235416.07,112525.3
U09283,2,40,89054.69,51100.5
U09284,4,134,350849.43,82134.67
U09286,1,25,61495.9,42844.54
U09287,1,15,37682.08,37682.08
U09288,4,144,404650.35,88995.27
U09289,4,126,329562.76,76970.58
U09290,1,42,116150.95,91048.89
U09292,4,152,413178.69,89030.32
U09293,1,26,82269.81,77482.45
U09294,1,46,157563.96,151866.28
U09295,3,81,225972.39,61097.47
U09296,1,43,112595.9,89933.12
U09297,1,36,82877.46,73466.8
U09298,2,42,111354.53,49861.78
U09299,3,110,294292.76,82516.97
U09300,2,40,100891.02,47909.66
U09301,3,81,240405.92,98226.24
U09302,1,50,143212.13,133473.69
U09303,2,46,132546.9,42305.54
U09304,2,56,150890.13,69358.21
U09305,7,195,577330.2,96249.5
U09306,3,88,215417.37,53548.0
U09307,2,77,202384.38,90212.4
U09308,2,48,122815.0,81313.0
U09309,2,35,81943.93,39518.3
U09310,2,54,139433.01,74484.88
U09311,4,115,296919.53,67012.06
U09312,1,23,61160.1,52324.31
U09313,2,84,214606.14,90018.78
U09314,1,30,73988.87,46053.76
U09315,2,68,184343.81,88592.04
U09316,1,14,41804.48,40125.62
U09317,4,107,316959.4,76703.07
U09318,2,57,157610.53,69030.37
U09319,5,186,533270.76,100953.82
U09320,3,87,255924.04,82424.98
U09321,2,26,67510.5,30820.95
U09322,3,73,213948.3,69478.39
U09323,3,98,272731.09,86288.95
U09324,1,34,93161.14,65901.88
U09325,4,140,422089.7,94864.19
U09326,1,20,55424.04,47823.8
U09327,5,163,428491.95,73758.67
U09328,1,43,102655.52,89603.98
U09329,2,63,181772.29,100608.32
U09330,4,170,476783.67,107319.8
U09331,7,186,527905.62,79308.22
U09332,3,93,241659.86,85523.26
U09333,1,13,33501.17,21462.71
U09334,2,62,168323.85,69181.32
U09335,2,60,155140.98,73033.47
U09336,2,35,96451.77,36804.48
U09338,3,45,129248.15,43738.4
U09339,3,101,275854.93,94241.88
U09340,1,50,132497.63,107690.19
U09342,1,19,46775.82,39461.94
U09343,4,135,368385.61,89525.71
U09344,3,62,156446.37,47714.09
U09345,3,93,268839.91,95294.66
U09346,2,48,126708.88,52914.7
U09347,3,85,209932.07,63274.89
U09348,1,48,118666.48,90257.36
U09349,1,29,79541.63,67691.25
U09350,1,18,60098.74,56188.78
U09351,3,67,193660.82,68149.69
U09352,4,183,512145.93,111055.2
U09353,1,32,102411.26,79607.1
U09354,1,43,118220.17,101131.79
U09355,2,56,136835.38,59276.38
U09357,1,47,131508.86,107672.67
U09358,4,89,227266.48,56959.1
U09359,5,138,377017.58,77172.72
U09360,2,62,191302.52,117280.63
U09361,2,71,208745.03,91030.35
U09362,2,30,79367.27,42733.24
U09363,3,63,182666.43,54584.07
U09366,4,122,324765.13,73372.59
U09367,5,160,453090.73,81899.06
U09368,1,12,42352.22,39675.48
U09369,1,28,64386.58,55183.36
U09370,1,19,62102.14,59979.98
U09371,2,54,155646.46,68767.08
U09372,1,21,49424.38,43007.74
U09374,2,73,207141.29,102160.33
U09375,1,13,44046.52,30136.27
U09376,3,93,248043.43,81170.12
U09377,3,89,273362.81,81348.97
U09378,6,215,626655.19,102979.4
U09379,4,115,312704.6,92233.19
U09381,4,96,266925.92,61593.45
U09382,3,96,284486.33,96110.04
U09383,1,16,50310.59,45953.39
U09384,1,33,82462.03,66904.15
U09385,1,15,27981.46,15017.94
U09386,1,23,54324.15,30407.67
U09387,2,38,93984.99,43412.75
U09388,2,75,176866.84,71586.15
U09389,2,53,146401.09,81841.22
U09390,1,18,49297.55,49297.55
U09391,1,14,43888.53,34162.58
U09392,1,43,108113.39,87433.95
U09393,3,74,219707.22,60572.72
U09394,1,47,116960.7,74711.51
U09395,2,45,120804.45,58335.57
U09396,3,88,236099.01,75119.41
U09397,1,25,75639.43,64980.05
U09398,2,92,269227.86,113025.84
U09399,3,115,348179.06,115754.22
U09401,2,73,193921.19,84809.71
U09402,2,87,239338.69,115360.62
U09403,1,49,137460.3,134853.52
U09404,3,68,219428.88,66772.63
U09405,4,84,224592.89,43043.69
U09407,2,75,226289.07,103482.53
U09408,3,111,300074.16,93199.42
U09409,2,70,194732.52,91911.45
U09410,2,66,177972.27,72977.56
U09411,3,95,273014.07,90588.86
U09412,3,120,342065.25,104185.53
U09413,2,27,73917.08,33688.74
U09414,1,29,73802.54,69562.22
U09415,6,207,538598.62,84114.45
U09416,1,21,51262.43,46674.05
U09417,1,26,62652.97,54309.65
U09418,1,46,123329.95,111864.6
U09419,1,17,45512.46,38197.02
U09420,2,29,85986.92,41076.7
U09421,3,78,248678.23,68197.2
U09422,1,30,99372.5,94571.74
U09423,2,89,235611.78,100575.84
U09424,2,41,119181.68,49469.54
U09425,4,132,398756.67,91613.66
U09426,2,38,98719.22,52984.35
U09427,1,10,23260.71,14998.69
U09428,2,40,120607.5,67132.24
U09430,4,114,338565.24,82470.93
U09431,1,41,100681.41,88393.95
U09432,2,45,119741.94,55805.09
U09433,2,51,133319.73,56238.78
U09435,1,22,56956.2,48169.02
U09436,3,86,234832.76,81521.91
U09437,1,26,56517.35,52427.57
U09439,1,28,79747.13,67152.31
U09440,4,95,284804.28,72863.0
U09441,1,36,99338.27,87875.43
U09442,3,83,207816.04,63555.87
U09443,2,41,114959.87,56097.73
U09444,3,119,370759.22,114145.02
U09445,3,67,179294.06,52807.09
U09446,5,162,429491.43,78698.71
U09447,2,51,126798.79,58904.32
U09448,2,56,144043.63,66282.83
U09449,2,70,215415.47,101191.15
U09450,2,89,265081.55,114378.2
U09453,3,96,248984.55,85622.74
U09454,5,139,386315.82,82051.17
U09455,1,13,29732.06,29732.06
U09457,2,57,157676.57,87046.37
U09458,2,55,134900.01,60414.19
U09460,2,89,252960.56,115048.02
U09461,2,67,168868.19,70902.09
U09462,2,70,189399.69,83890.85
U09463,4,131,357166.79,79940.63
U09466,1,20,51325.23,45055.55
U09468,1,33,112125.98,101534.34
U09469,1,39,101386.14,92720.08
U09470,2,46,122305.57,65423.54
U09471,2,88,243135.82,102187.37
U09472,4,134,368173.61,90579.41
U09473,2,68,178147.25,68848.66
U09474,2,76,233530.87,99972.83
U09475,1,41,120849.79,95682.39
U09476,1,49,152044.74,143577.2
U09477,4,120,315201.53,75185.28
U09478,2,33,83574.53,27587.18
U09479,3,114,305603.49,93272.36
U09480,3,107,296743.17,88757.76
U09481,3,90,254414.07,95888.62
U09483,3,80,201448.64,71390.64
U09484,1,42,115519.41,108250.35
U09485,2,64,161349.92,74291.48
U09487,2,67,176604.46,85355.54
U09488,4,96,255890.89,61476.61
U09489,3,83,216245.33,67194.0
U09490,3,124,349978.63,114771.15
U09491,2,58,152993.75,74652.59
U09492,2,46,113781.69,60066.78
U09493,1,16,46884.25,41350.19
U09494,5,132,410174.74,83128.38
U09495,2,29,73603.78,31615.6
U09496,1,20,63469.8,60027.18
U09497,2,32,101699.36,49474.68
U09498,4,87,228269.45,48207.24
U09499,2,96,259868.96,109863.79
U09500,2,78,218054.4,105144.51
U09501,4,129,341009.94,77053.34
U09502,3,99,272574.58,85833.93
U09506,3,80,223336.57,78373.62
U09507,3,105,260592.36,91042.59
U09508,1,17,42427.65,35660.97
U09509,5,108,305872.58,63464.44
U09510,1,21,58925.37,58925.37
U09511,3,69,178742.15,63162.56
U09512,3,76,209831.4,79597.83
U09513,1,18,49851.62,37311.97
U09514,2,33,92469.63,44916.41
U09515,3,103,265788.03,76705.78
U09517,2,59,167332.47,78548.05
U09518,1,25,73243.02,67225.1
U09519,2,35,111416.52,47449.76
U09520,3,88,251112.07,84872.17
U09521,2,58,158236.77,72972.48
U09522,2,27,67772.66,30929.12
U09523,2,84,241168.64,114564.72
U09524,1,16,52972.25,49914.33
U09525,3,90,241069.27,75386.33
U09526,1,11,37688.21,37688.21
U09527,1,21,45567.57,39134.33
U09528,2,54,135740.52,57601.61
U09529,3,72,193828.52,64640.37
U09530,2,40,109464.17,49274.73
U09531,3,93,275231.48,78292.51
U09532,1,25,69250.31,60047.97
U09533,3,106,324686.57,97960.06
U09534,1,21,48562.65,45705.93
U09535,4,87,233383.74,52565.51
U09536,2,65,170056.93,65473.62
U09537,2,28,79609.85,39085.5
U09538,1,12,30222.47,30222.47
U09539,2,29,89040.06,37169.31
U09540,3,81,227653.92,86953.85
U09541,1,42,98685.43,93464.19
U09543,1,10,18992.39,12532.51
U09544,2,57,159194.76,74592.76
U09545,2,52,160680.86,72114.84
U09546,3,76,248921.06,97016.93
U09547,1,26,65308.8,47255.33
U09548,3,88,209661.43,61997.91
U09549,1,22,58367.56,40445.6
U09551,5,132,351810.87,60218.86
U09552,4,135,352494.26,86448.4
U09553,1,13,49749.84,49749.84
U09554,1,12,27373.79,27373.79
U09555,2,56,140284.65,63588.1
U09556,1,18,48101.29,40581.43
U09557,3,79,201802.4,59935.63
U09558,2,48,126372.82,66441.12
U09559,1,37,91095.05,77980.11
U09561,3,117,324125.44,93568.03
U09562,3,72,216239.78,68750.4
U09563,3,77,203552.08,63712.52
U09564,2,58,183704.02,74786.83
U09565,1,36,110585.49,93451.05
U09566,2,45,106440.98,45660.27
U09568,2,96,263760.8,112593.81
U09569,3,104,256262.26,81819.42
U09572,1,48,116318.32,102401.42
U09574,3,58,151901.77,44790.65
U09576,2,61,165144.14,79207.35
U09577,1,45,139247.44,126657.1
U09578,5,185,467351.71,87089.12
U09579,2,32,91444.5,46064.09
U09580,1,39,96405.67,90545.35
U09581,1,26,82318.89,82318.89
U09582,3,80,223294.76,68160.32
U09583,1,38,112603.91,89927.87
U09584,1,15,50532.99,50532.99
U09585,1,21,56004.66,44878.76
U09586,1,19,45978.19,34231.79
U09587,1,36,110764.67,99914.41
U09588,1,28,83213.52,64986.04
U09590,1,20,55156.34,37415.7
U09591,2,48,128958.62,50365.35
U09592,1,21,52353.68,48644.48
U09593,1,48,128808.25,115884.77
U09594,2,40,101092.31,47871.14
U09595,2,95,242031.84,104334.76
U09596,1,50,120814.8,101054.08
U09597,3,110,309410.21,94889.35
U09598,2,85,256539.71,91639.0
U09599,3,96,285782.93,81826.56
U09600,1,13,34398.34,25705.04
U09601,3,113,325146.97,91130.34
U09602,2,56,160529.69,82386.74
U09603,6,171,438352.53,79086.46
U09604,5,185,505897.21,83783.48
U09605,6,176,512938.74,81933.92
U09606,7,194,506002.91,67488.09
U09607,5,176,444596.77,80846.65
U09608,4,108,286151.67,78835.77
U09609,1,47,125016.43,105512.65
U09611,1,37,118556.97,102442.19
U09612,1,16,45278.58,36356.26
U09613,2,38,108086.16,45237.0
U09614,1,15,34769.03,31493.67
U09615,5,147,401054.06,82690.9
U09618,4,90,244980.79,51237.05
U09620,1,50,138111.37,123507.97
U09621,3,82,230047.08,81100.9
U09622,1,25,67728.75,60687.33
U09623,2,62,163657.47,71630.31
U09624,2,53,142499.48,59151.34
U09625,2,46,128717.35,72763.08
U09626,2,46,129193.12,65403.5
U09627,3,62,171513.39,55154.4
U09629,2,77,238302.24,109224.13
U09630,1,11,39337.25,32201.57
U09631,3,89,235217.77,70724.91
U09632,3,117,320181.14,92173.45
U09633,1,16,44104.53,44104.53
U09634,2,72,196007.58,88890.96
U09635,3,109,317697.15,93592.0
U09637,2,67,204077.24,95631.19
U09638,3,123,325165.85,99247.14
U09639,2,66,187733.37,84022.29
U09641,2,70,209305.07,104635.42
U09642,3,125,367338.57,99975.21
U09643,3,105,276460.13,98449.92
U09644,3,82,198351.51,61644.42
U09645,2,41,110713.4,54634.02
U09646,3,84,225271.94,73696.48
U09647,5,131,352161.51,68798.06
U09648,2,79,202312.47,91486.67
U09649,2,31,70947.26,33015.09
U09650,1,37,98831.19,70903.97
U09651,2,59,168273.01,95094.52
U09652,1,25,74480.31,67388.49
U09653,3,100,283602.16,84181.82
U09655,1,21,52925.51,49755.97
U09656,4,109,294816.18,74057.53
U09657,2,76,217274.26,85974.41
U09658,1,18,56728.97,50980.59
U09659,5,135,372671.1,73650.46
U09661,2,71,174769.62,73576.91
U09662,4,73,161944.11,47562.38
U09663,3,96,239281.84,61330.67
U09664,3,83,199647.02,67622.49
U09665,2,48,127528.68,70708.38
U09666,1,29,78967.9,72782.62
U09667,5,138,410746.98,88072.88
U09668,3,100,263469.78,75378.73
U09669,1,20,45421.2,32162.66
U09671,3,105,268843.3,83522.66
U09672,1,11,35649.71,30082.43
U09673,3,67,189617.32,55773.77
U09674,1,15,29126.66,29126.66
U09675,2,81,224477.69,98924.47
U09676,1,30,84999.11,74130.65
U09677,2,84,229263.48,94375.9
U09678,5,169,477984.63,88667.17
U09679,1,48,131249.3,116939.08
U09680,1,20,66872.06,63569.59
U09681,4,136,379175.53,96669.55
U09682,3,117,329667.97,102493.45
U09684,2,83,238285.45,106270.65
U09685,3,68,192783.94,83391.46
U09686,1,42,112126.15,84270.51
U09687,1,20,51048.05,36777.69
U09688,2,73,202546.1,101051.73
U09689,3,80,239665.97,101773.5
U09691,2,78,223594.21,107268.79
U09692,2,54,136433.19,69437.46
U09693,6,158,431705.47,69507.79
U09694,1,46,110040.69,93856.71
U09695,1,35,93047.19,77044.93
U09696,4,122,305329.59,79046.91
U09697,2,53,144234.29,87692.44
U09698,3,34,87726.88,26547.42
U09699,2,72,187536.08,83270.23
U09701,6,154,389190.07,68908.21
U09702,1,23,63476.66,60751.56
U09703,1,41,105594.83,92516.23
U09704,3,80,216525.06,94875.68
U09705,2,48,119148.18,52141.1
U09706,3,73,184762.96,51191.99
U09707,2,27,76235.55,36299.4
U09708,3,107,297915.79,93662.9
U09709,1,40,104759.95,98767.81
U09710,1,43,119395.54,116022.18
U09711,2,59,174575.24,80806.93
U09713,5,171,468631.98,83079.24
U09714,1,25,67458.87,47809.73
U09715,3,126,326918.97,96049.4
U09717,3,87,237851.82,62791.84
U09718,1,40,110322.15,84188.36
U09719,1,35,72645.27,48725.97
U09720,2,83,212813.25,97316.24
U09721,1,15,46381.39,46381.39
U09722,1,36,89499.25,78783.37
U09724,1,34,89527.53,74320.23
U09725,2,85,241179.29,108571.48
U09726,3,83,235951.52,81696.3
U09727,4,147,348984.9,79043.18
U09728,3,79,205219.94,62912.24
U09729,2,53,171054.47,79431.56
U09730,1,31,76713.61,66067.37
U09731,1,38,101611.87,95318.29
U09732,2,48,114147.2,54811.06
U09733,1,30,82573.91,68118.47
U09734,4,113,328127.71,82367.14
U09735,3,65,196624.02,59664.66
U09736,3,92,232159.6,75687.47
U09737,3,90,243303.62,75342.04
U09738,2,79,221148.46,108501.57
U09739,3,95,239498.93,88726.11
U09740,4,95,267472.49,58316.72
U09741,2,32,96900.63,46360.84
U09742,4,104,302589.81,90471.22
U09743,2,57,166486.35,104570.4
U09744,3,95,267983.67,86328.63
U09745,3,46,99153.34,34966.15
U09747,4,135,411919.33,92275.25
U09748,3,59,173506.07,54085.41
U09750,2,35,86720.23,43527.77
U09751,4,132,352814.33,93547.89
U09752,1,22,56955.11,34982.49
U09753,5,174,475921.16,91726.83
U09755,1,16,48222.96,48222.96
U09756,2,64,183827.92,70405.96
U09758,6,144,399631.28,62117.59
U09760,1,20,52300.51,52300.51
U09761,2,93,261722.7,105243.59
U09762,1,17,53969.06,46758.98
U09763,2,42,101055.05,40746.11
U09764,2,46,137355.89,70744.86
U09766,4,143,408426.88,102936.21
U09767,2,82,237015.21,100404.98
U09771,3,81,218659.76,59833.49
U09773,4,164,434409.14,92536.75
U09775,3,75,217515.67,66974.77
U09776,2,56,138416.07,68100.06
U09777,2,60,162202.92,90999.24
U09778,1,14,41844.74,35602.26
U09779,2,74,194908.71,79597.16
U09780,3,69,180957.74,52048.55
U09782,3,69,194475.67,54345.44
U09783,3,133,349582.27,95858.06
U09784,4,96,266430.2,71248.69
U09785,3,71,197613.51,60282.16
U09786,1,20,55055.25,47528.51
U09787,1,19,64512.11,51797.53
U09789,3,70,217892.14,77238.27
U09791,1,26,75201.56,68967.78
U09792,1,31,86500.81,76609.49
U09795,2,90,245147.38,99022.27
U09796,2,67,196996.99,96943.25
U09797,2,87,234733.19,93463.07
U09798,1,48,128133.65,108517.89
U09799,1,43,116209.63,91206.07
U09800,1,36,117871.71,104740.07
U09801,2,47,117104.71,58856.82
U09802,3,116,331173.22,101881.82
U09804,1,31,70226.4,57418.28
U09805,1,32,102024.77,94179.67
U09806,1,33,87089.05,71686.35
U09807,2,56,166473.41,74765.96
U09808,1,17,48174.58,41179.54
U09809,1,30,87211.16,84256.1
U09810,5,134,341872.88,64700.66
U09811,1,36,91338.9,79533.46
U09812,3,47,124215.78,45733.58
U09813,2,36,112676.82,46867.64
U09814,1,24,72775.16,54951.38
U09815,1,41,119531.52,103299.76
U09816,4,135,352635.19,80769.38
U09817,1,41,125286.68,108628.6
U09818,2,23,73082.78,36633.05
U09819,5,121,326863.38,73649.39
U09820,4,107,295395.53,63578.52
U09821,2,60,176459.26,89414.79
U09823,3,94,252688.08,79653.57
U09826,2,76,191371.16,82112.65
U09827,3,67,170678.32,44896.89
U09828,3,98,242964.25,79348.02
U09829,4,145,374559.72,94832.1
U09830,2,43,126348.79,71011.91
U09831,1,31,80658.47,67351.01
U09832,3,91,256279.41,83679.28
U09833,2,66,181477.7,88668.13
U09834,1,10,25260.67,15788.83
U09835,1,25,60112.9,48808.34
U09837,2,87,240172.34,105612.97
U09839,2,73,186382.36,70978.67
U09840,4,129,340450.68,85576.98
U09841,5,119,340585.52,70368.58
U09842,4,150,406058.05,92418.34
U09844,3,136,382332.15,111842.38
U09845,4,90,238149.5,52242.28
U09846,3,94,266404.34,99868.56
U09847,1,25,74453.3,72211.54
U09848,1,12,30821.53,30821.53
U09849,1,19,47479.73,35675.8
U09850,2,72,194086.98,82013.96
U09851,1,10,25799.33,25799.33
U09852,2,93,266255.33,113051.45
U09853,3,127,292857.0,81815.4
U09855,5,110,291038.27,52057.47
U09856,1,25,69461.79,60356.94
U09857,3,112,305100.71,84940.29
U09858,4,111,299020.26,81027.99
U09859,2,52,130561.97,68438.59
U09860,6,228,614038.94,92601.82
U09861,4,116,309343.27,73464.81
U09862,2,59,179720.92,85307.17
U09864,3,117,340183.76,106504.62
U09865,4,154,451320.31,109677.78
U09866,4,119,356032.91,90552.51
U09867,1,27,74118.12,66567.7
U09868,1,27,77385.32,62333.68
U09869,6,200,527137.92,80341.73
U09870,3,89,265041.36,73041.49
U09871,3,109,292499.14,80014.76
U09872,1,49,121192.02,98041.52
U09873,2,66,198488.83,105890.01
U09876,1,30,91084.19,75217.03
U09877,1,18,47139.84,40190.64
U09878,2,70,188227.53,91058.41
U09879,2,52,142561.39,82138.88
U09880,3,106,304246.51,96819.43
U09881,1,35,94610.71,82397.5
U09882,3,100,256178.09,86903.5
U09883,3,112,308204.06,88752.33
U09884,1,26,60805.22,35822.12
U09885,3,79,221736.45,63828.9
U09888,2,57,135004.75,88164.66
U09889,2,35,102491.34,54582.48
U09890,1,41,112342.27,100225.41
U09891,3,102,304995.15,97794.89
U09892,2,75,229876.68,91307.53
U09893,2,46,124890.34,49009.27
U09894,2,58,152483.73,73144.5
U09895,1,50,137075.3,116299.24
U09896,3,51,130800.7,42311.96
U09897,3,89,259811.64,88959.05
U09898,1,35,98064.35,87562.53
U09899,1,15,46285.72,41434.16
